volume,current,doi,journal-title,title,start-end-page,author,type,datetime
481,Chemical sciences December 2011,10.1038/nature10690,Nature,Cysteine methylation disrupts ubiquitin-chain sensing in NF-κB activation,", 204–208 (","Li Zhang,Xiaojun Ding,Jixin Cui,Hao Xu,Jing Chen,Yi-Nan Gong,Liyan Hu,Yan Zhou,Jianning Ge,Qiuhe Lu,Liping Liu,She Chen,Feng Shao",Letter,11 December 2011
481,Chemical sciences December 2011,10.1038/nature10691,Nature,"An unanticipated architecture of the 750-kDa α,6,β,6, holoenzyme of 3-methylcrotonyl-CoA carboxylase",", 219–223 (","Christine S. Huang,Peng Ge,Z. Hong Zhou,Liang Tong",Letter,11 December 2011
480,Chemical sciences December 2011,10.1038/nature10647,Nature,Trifluoromethylation of arenes and heteroarenes by means of photoredox catalysis,", 224–228 (","David A. Nagib,David W. C. MacMillan",Letter,08 December 2011
480,Chemical sciences December 2011,10.1038/480184a,Nature,Organic chemistry: A radical approach to diversity,", 184–185 (","Andrew T. Parsons,Stephen L. Buchwald",News and Views,07 December 2011
480,Chemical sciences December 2011,10.1038/480190a,Nature,Cancer: Sacrifice for survival,", 190–191 (","Nana-Maria Grüning,Markus Ralser",News and Views,07 December 2011
481,Chemical sciences December 2011,10.1038/nature10670,Nature,"Open structure of the Ca,2+, gating ring in the high-conductance Ca,2+,-activated K,+, channel",", 94–97 (","Peng Yuan,Manuel D. Leonetti,Yichun Hsiung,Roderick MacKinnon",Letter,04 December 2011
485,Chemical sciences May 2012,10.1038/485584a,Nature,Nanotechnology: The importance of being modular,", 584–585 (","Paul W. K. Rothemund,Ebbe Sloth Andersen",News and Views,31 May 2012
485,Chemical sciences May 2012,10.1038/nature11075,Nature,Complex shapes self-assembled from single-stranded DNA tiles,", 623–626 (","Bryan Wei,Mingjie Dai,Peng Yin",Letter,30 May 2012
485,Chemical sciences May 2012,10.1038/485450a,Nature,Applied chemistry: Molecules meet materials,", 450–451 (",Thomas E. Mallouk,News and Views,23 May 2012
485,Chemical sciences May 2012,10.1038/nature11067,Nature,All-solid-state dye-sensitized solar cells with high efficiency,", 486–489 (","In Chung,Byunghong Lee,Jiaqing He,Robert P. H. Chang,Mercouri G. Kanatzidis",Letter,23 May 2012
486,Chemical sciences May 2012,10.1038/nature11147,Nature,Immune self-reactivity triggered by drug-modified HLA-peptide repertoire,", 554–558 (","Patricia T. Illing,Julian P. Vivian,Nadine L. Dudek,Lyudmila Kostenko,Zhenjun Chen,Mandvi Bharadwaj,John J. Miles,Lars Kjer-Nielsen,Stephanie Gras,Nicholas A. Williamson,Scott R. Burrows,Anthony W. Purcell,Jamie Rossjohn,James McCluskey",Letter,23 May 2012
486,Chemical sciences May 2012,10.1038/nature11077,Nature,Crystal structure of a voltage-gated sodium channel in two potentially inactivated states,", 135–139 (","Jian Payandeh,Tamer M. Gamal El-Din,Todd Scheuer,Ning Zheng,William A. Catterall",Letter,20 May 2012
486,Chemical sciences May 2012,10.1038/nature11211,Nature,Structure of yeast Argonaute with guide RNA,", 368–374 (","Kotaro Nakanishi,David E. Weinberg,David P. Bartel,Dinshaw J. Patel",Article,18 May 2012
486,Chemical sciences May 2012,10.1038/nature11162,Nature,NPR3 and NPR4 are receptors for the immune signal salicylic acid in plants,", 228–232 (","Zheng Qing Fu,Shunping Yan,Abdelaty Saleh,Wei Wang,James Ruble,Nodoka Oka,Rajinikanth Mohan,Steven H. Spoel,Yasuomi Tada,Ning Zheng,Xinnian Dong",Article,16 May 2012
485,Chemical sciences May 2012,10.1038/485313a,Nature,Atomic physics: Electrons get real,", 313–314 (",Manfred Lein,News and Views,16 May 2012
485,Chemical sciences May 2012,10.1038/485314a,Nature,Structural biology: How opioid drugs bind to receptors,", 314–317 (","Marta Filizola,Lakshmi A. Devi",News and Views,16 May 2012
485,Chemical sciences May 2012,10.1038/nature11025,Nature,Resolving the time when an electron exits a tunnelling barrier,", 343–346 (","Dror Shafir,Hadas Soifer,Barry D. Bruner,Michal Dagan,Yann Mairesse,Serguei Patchkovskii,Misha Yu. Ivanov,Olga Smirnova,Nirit Dudovich",Letter,16 May 2012
485,Chemical sciences May 2012,10.1038/nature11122,Nature,Light-induced liquid crystallinity,", 347–349 (","Tamas Kosa,Ludmila Sukhomlinova,Linli Su,Bahman Taheri,Timothy J. White,Timothy J. Bunning",Letter,16 May 2012
485,Chemical sciences May 2012,10.1038/nature11085,Nature,Structure of the nociceptin/orphanin FQ receptor in complex with a peptide mimetic,", 395–399 (","Aaron A. Thompson,Wei Liu,Eugene Chun,Vsevolod Katritch,Huixian Wu,Eyal Vardy,Xi-Ping Huang,Claudio Trapella,Remo Guerrini,Girolamo Calo,Bryan L. Roth,Vadim Cherezov,Raymond C. Stevens",Letter,16 May 2012
485,Chemical sciences May 2012,10.1038/nature11111,Nature,Structure of the δ-opioid receptor bound to naltrindole,", 400–404 (","Sébastien Granier,Aashish Manglik,Andrew C. Kruse,Tong Sun Kobilka,Foon Sun Thian,William I. Weis,Brian K. Kobilka",Letter,16 May 2012
485,Chemical sciences May 2012,10.1038/nature11088,Nature,Peroxiredoxins are conserved markers of circadian rhythms,", 459–464 (","Rachel S. Edgar,Edward W. Green,Yuwei Zhao,Gerben van Ooijen,Maria Olmedo,Ximing Qin,Yao Xu,Min Pan,Utham K. Valekunja,Kevin A. Feeney,Elizabeth S. Maywood,Michael H. Hastings,Nitin S. Baliga,Martha Merrow,Andrew J. Millar,Carl H. Johnson,Charalambos P. Kyriacou,John S. O’Neill,Akhilesh B. Reddy",Article,16 May 2012
487,Chemical sciences June 2012,10.1038/nature11381,Nature,Organic chemistry: Reactions at the end of a tether,", 48–49 (","Stefan Roesner,Varinder K. Aggarwal",News and Views,27 June 2012
487,Chemical sciences June 2012,10.1038/nature11220,Nature,Biophysical mechanism of T-cell receptor triggering in a reconstituted system,", 64–69 (","John R. James,Ronald D. Vale",Article,27 June 2012
486,Chemical sciences May 2012,10.1038/nature11152,Nature,"Fluoride ion encapsulation by Mg,2+, ions and phosphates in a fluoride riboswitch",", 85–89 (","Aiming Ren,Kanagalaghatta R. Rajashankar,Dinshaw J. Patel",Article,13 May 2012
485,Chemical sciences May 2012,10.1038/nature11009,Nature,Evolution of the chalcone-isomerase fold from fatty-acid binding to stereospecific catalysis,", 530–533 (","Micheline N. Ngaki,Gordon V. Louie,Ryan N. Philippe,Gerard Manning,Florence Pojer,Marianne E. Bowman,Ling Li,Elise Larsen,Eve Syrkin Wurtele,Joseph P. Noel",Letter,13 May 2012
485,Chemical sciences May 2012,10.1038/nature11117,Nature,Engineering the third wave of biocatalysis,", 185–194 (","U. T. Bornscheuer,G. W. Huisman,R. J. Kazlauskas,S. Lutz,J. C. Moore,K. Robins",Review,09 May 2012
486,Chemical sciences May 2012,10.1038/nature11055,Nature,An oxygen-regulated switch in the protein synthesis machinery,", 126–129 (","James Uniacke,Chet E. Holterman,Gabriel Lachance,Aleksandra Franovic,Mathieu D. Jacob,Marc R. Fabian,Josianne Payette,Martin Holcik,Arnim Pause,Stephen Lee",Letter,06 May 2012
487,Chemical sciences June 2012,10.1038/nature11189,Nature,Direct and highly regioselective and enantioselective allylation of β-diketones,", 86–89 (","Wesley A. Chalifoux,Samuel K. Reznik,James L. Leighton",Letter,27 June 2012
486,Chemical sciences June 2012,10.1038/486478a,Nature,Organic chemistry: Directors extend their reach,", 478–479 (","Matthew O. Kitching,Victor Snieckus",News and Views,27 June 2012
486,Chemical sciences June 2012,10.1038/nature11158,Nature,"Activation of remote ,meta,-C–H bonds assisted by an end-on template",", 518–522 (","Dasheng Leow,Gang Li,Tian-Sheng Mei,Jin-Quan Yu",Letter,27 June 2012
486,Chemical sciences June 2012,10.1038/486327a,Nature,Materials chemistry: Carbon origami,", 327–328 (",Jay S. Siegel,News and Views,20 June 2012
485,Chemical sciences May 2012,10.1038/nature11006,Nature,The complex of tmRNA–SmpB and EF-G on translocating ribosomes,", 526–529 (","David J. F. Ramrath,Hiroshi Yamamoto,Kristian Rother,Daniela Wittek,Markus Pech,Thorsten Mielke,Justus Loerke,Patrick Scheerer,Pavel Ivanov,Yoshika Teraoka,Olga Shpanchenko,Knud H. Nierhaus,Christian M. T. Spahn",Letter,06 May 2012
485,Chemical sciences May 2012,10.1038/485049a,Nature,Inorganic chemistry: Two-armed silicon,", 49–50 (",Robert West,News and Views,02 May 2012
485,Chemical sciences May 2012,10.1038/nature11084,Nature,Liquid-crystal-mediated self-assembly at nanodroplet interfaces,", 86–89 (","J. A. Moreno-Razo,E. J. Sambriski,N. L. Abbott,J. P. Hernández-Ortiz,J. J. de Pablo",Letter,02 May 2012
485,Chemical sciences May 2012,10.1038/nature11083,Nature,A unifying model for mTORC1-mediated regulation of mRNA translation,", 109–113 (","Carson C. Thoreen,Lynne Chantranupong,Heather R. Keys,Tim Wang,Nathanael S. Gray,David M. Sabatini",Letter,02 May 2012
487,Chemical sciences June 2012,10.1038/nature11172,Nature,Heterogeneous pathways and timing of factor departure during translation initiation,", 390–393 (","Albert Tsai,Alexey Petrov,R. Andrew Marshall,Jonas Korlach,Sotaro Uemura,Joseph D. Puglisi",Letter,17 June 2012
486,Chemical sciences June 2012,10.1038/nature11198,Nature,Drug discovery: Computer model predicts side effects,", 326–327 (",Kyle Kolaja,News and Views,10 June 2012
486,Chemical sciences June 2012,10.1038/nature11159,Nature,Large-scale prediction and testing of drug activity on side-effect targets,", 361–367 (","Eugen Lounkine,Michael J. Keiser,Steven Whitebread,Dmitri Mikhailov,Jacques Hamon,Jeremy L. Jenkins,Paul Lavan,Eckhard Weber,Allison K. Doak,Serge Côté,Brian K. Shoichet,Laszlo Urban",Article,10 June 2012
486,Chemical sciences June 2012,10.1038/nature11115,Nature,Electrocatalyst approaches and challenges for automotive fuel cells,", 43–51 (",Mark K. Debe,Review,06 June 2012
485,Chemical sciences May 2012,10.1038/nature11060,Nature,Prion-like behaviour and tau-dependent cytotoxicity of pyroglutamylated amyloid-β,", 651–655 (","Justin M. Nussbaum,Stephan Schilling,Holger Cynis,Antonia Silva,Eric Swanson,Tanaporn Wangsanut,Kaycie Tayler,Brian Wiltgen,Asa Hatami,Raik Rönicke,Klaus Reymann,Birgit Hutter-Paier,Anca Alexandru,Wolfgang Jagla,Sigrid Graubner,Charles G. Glabe,Hans-Ulrich Demuth,George S. Bloom",Letter,02 May 2012
486,Chemical sciences June 2012,10.1038/nature11127,Nature,Chemical genetic discovery of targets and anti-targets for cancer polypharmacology,", 80–84 (","Arvin C. Dar,Tirtha K. Das,Kevan M. Shokat,Ross L. Cagan",Article,06 June 2012
485,Chemical sciences April 2012,10.1038/nature11010,Nature,Molecular mechanism of ATP binding and ion channel activation in P2X receptors,", 207–212 (","Motoyuki Hattori,Eric Gouaux",Article,25 April 2012
484,Chemical sciences April 2012,10.1038/nature11042,Nature,Infection regulates pro-resolving mediators that lower antibiotic requirements,", 524–528 (","Nan Chiang,Gabrielle Fredman,Fredrik Bäckhed,Sungwhan F. Oh,Thad Vickery,Birgitta A. Schmidt,Charles N. Serhan",Letter,25 April 2012
485,Chemical sciences April 2012,10.1038/nature10994,Nature,Stereospecific binding of a disordered peptide segment mediates BK channel inactivation,", 133–136 (","Vivian Gonzalez-Perez,Xu-Hui Zeng,Katie Henzler-Wildman,Christopher J. Lingle",Letter,22 April 2012
485,Chemical sciences April 2012,10.1038/nature10998,Nature,A PPARγ–FGF1 axis is required for adaptive adipose remodelling and metabolic homeostasis,", 391–394 (","Johan W. Jonker,Jae Myoung Suh,Annette R. Atkins,Maryam Ahmadian,Pingping Li,Jamie Whyte,Mingxiao He,Henry Juguilon,Yun-Qiang Yin,Colin T. Phillips,Ruth T. Yu,Jerrold M. Olefsky,Robert R. Henry,Michael Downes,Ronald M. Evans",Letter,22 April 2012
485,Chemical sciences April 2012,10.1038/nature10962,Nature,"A ,Xanthomonas, uridine 5′-monophosphate transferase inhibits plant immune kinases",", 114–118 (","Feng Feng,Fan Yang,Wei Rong,Xiaogang Wu,Jie Zhang,She Chen,Chaozu He,Jian-Min Zhou",Letter,15 April 2012
484,Chemical sciences April 2012,10.1038/484171a,Nature,Gene expression: Running to stand still,", 171–172 (","Tommy Kaplan,Nir Friedman",News and Views,11 April 2012
484,Chemical sciences April 2012,10.1038/484173a,Nature,Microbiology: Adaptation by target remodelling,", 173–175 (",Gerald L. Hazelbauer,News and Views,11 April 2012
484,Chemical sciences April 2012,10.1038/nature11008,Nature,High-valent organometallic copper and palladium in catalysis,", 177–185 (","Amanda J. Hickman,Melanie S. Sanford",Review,11 April 2012
484,Chemical sciences April 2012,10.1038/nature10985,Nature,Genome-wide protein–DNA binding dynamics suggest a molecular clutch for transcription factor function,", 251–255 (","Colin R. Lickwar,Florian Mueller,Sean E. Hanlon,James G. McNally,Jason D. Lieb",Letter,11 April 2012
485,Chemical sciences April 2012,10.1038/nature10988,Nature,"Inositol-1,4,5-trisphosphate receptor regulates hepatic gluconeogenesis in fasting and diabetes",", 128–132 (","Yiguo Wang,Gang Li,Jason Goode,Jose C. Paz,Kunfu Ouyang,Robert Screaton,Wolfgang H. Fischer,Ju Chen,Ira Tabas,Marc Montminy",Letter,08 April 2012
485,Chemical sciences April 2012,10.1038/nature11013,Nature,Systematic discovery of structural elements governing stability of mammalian messenger RNAs,", 264–268 (","Hani Goodarzi,Hamed S. Najafabadi,Panos Oikonomou,Todd M. Greco,Lisa Fish,Reza Salavati,Ileana M. Cristea,Saeed Tavazoie",Letter,08 April 2012
485,Chemical sciences March 2012,10.1038/nature11030,Nature,Regulation of circadian behaviour and metabolism by synthetic REV-ERB agonists,", 62–68 (","Laura A. Solt,Yongjun Wang,Subhashis Banerjee,Travis Hughes,Douglas J. Kojetin,Thomas Lundasen,Youseung Shin,Jin Liu,Michael D. Cameron,Romain Noel,Seung-Hee Yoo,Joseph S. Takahashi,Andrew A. Butler,Theodore M. Kamenecka,Thomas P. Burris",Article,29 March 2012
484,Chemical sciences March 2012,10.1038/nature10965,Nature,The anti-Shine–Dalgarno sequence drives translational pausing and codon choice in bacteria,", 538–541 (","Gene-Wei Li,Eugene Oh,Jonathan S. Weissman",Letter,28 March 2012
483,Chemical sciences March 2012,10.1038/nature11003,Nature,The Cancer Cell Line Encyclopedia enables predictive modelling of anticancer drug sensitivity,", 603–607 (","Jordi Barretina,Giordano Caponigro,Nicolas Stransky,Kavitha Venkatesan,Adam A. Margolin,Sungjoon Kim,Christopher J. Wilson,Joseph Lehár,Gregory V. Kryukov,Dmitriy Sonkin,Anupama Reddy,Manway Liu,Lauren Murray,Michael F. Berger,John E. Monahan,Paula Morais,Jodi Meltzer,Adam Korejwa,Judit Jané-Valbuena,Felipa A. Mapa,Joseph Thibault,Eva Bric-Furlong,Pichai Raman,Aaron Shipway,Ingo H. Engels,Jill Cheng,Guoying K. Yu,Jianjun Yu,Peter Aspesi,Melanie de Silva,Kalpana Jagtap,Michael D. Jones,Li Wang,Charles Hatton,Emanuele Palescandolo,Supriya Gupta,Scott Mahan,Carrie Sougnez,Robert C. Onofrio,Ted Liefeld,Laura MacConaill,Wendy Winckler,Michael Reich,Nanxin Li,Jill P. Mesirov,Stacey B. Gabriel,Gad Getz,Kristin Ardlie,Vivien Chan,Vic E. Myer,Barbara L. Weber,Jeff Porter,Markus Warmuth,Peter Finan,Jennifer L. Harris,Matthew Meyerson,Todd R. Golub,Michael P. Morrissey,William R. Sellers,Robert Schlegel,Levi A. Garraway",Letter,28 March 2012
484,Chemical sciences March 2012,10.1038/nature10924,Nature,Telomerase RNA biogenesis involves sequential binding by Sm and Lsm complexes,", 260–264 (","Wen Tang,Ram Kannan,Marco Blanchette,Peter Baumann",Letter,25 March 2012
484,Chemical sciences March 2012,10.1038/nature10925,Nature,DBIRD complex integrates alternative mRNA splicing with RNA polymerase II transcript elongation,", 386–389 (","Pierre Close,Philip East,A. Barbara Dirac-Svejstrup,Holger Hartmann,Mark Heron,Sarah Maslen,Alain Chariot,Johannes Söding,Mark Skehel,Jesper Q. Svejstrup",Letter,25 March 2012
484,Chemical sciences March 2012,10.1038/nature10975,Nature,Exploiting a natural conformational switch to engineer an interleukin-2 ‘superkine’,", 529–533 (","Aron M. Levin,Darren L. Bates,Aaron M. Ring,Carsten Krieg,Jack T. Lin,Leon Su,Ignacio Moraga,Miro E. Raeber,Gregory R. Bowman,Paul Novick,Vijay S. Pande,C. Garrison Fathman,Onur Boyman,K. Christopher Garcia",Letter,25 March 2012
484,Chemical sciences March 2012,10.1038/nature10913,Nature,A new understanding of the decoding principle on the ribosome,", 256–259 (","Natalia Demeshkina,Lasse Jenner,Eric Westhof,Marat Yusupov,Gulnara Yusupova",Letter,21 March 2012
485,Chemical sciences March 2012,10.1038/nature10954,Nature,Crystal structure of the µ-opioid receptor bound to a morphinan antagonist,", 321–326 (","Aashish Manglik,Andrew C. Kruse,Tong Sun Kobilka,Foon Sun Thian,Jesper M. Mathiesen,Roger K. Sunahara,Leonardo Pardo,William I. Weis,Brian K. Kobilka,Sébastien Granier",Article,21 March 2012
483,Chemical sciences March 2012,10.1038/483412a,Nature,Molecular biology: How to duplicate a DNA package,", 412–413 (","Alysia Vandenberg,Geneviève Almouzni",News and Views,21 March 2012
483,Chemical sciences March 2012,10.1038/483417a,Nature,Microscopy: Plasmons go quantum,", 417–418 (",F. Javier García de Abajo,News and Views,21 March 2012
483,Chemical sciences March 2012,10.1038/nature10904,Nature,Quantum plasmon resonances of individual metallic nanoparticles,", 421–427 (","Jonathan A. Scholl,Ai Leen Koh,Jennifer A. Dionne",Article,21 March 2012
484,Chemical sciences March 2012,10.1038/nature10936,Nature,Small-molecule inhibitors of the AAA+ ATPase motor cytoplasmic dynein,", 125–129 (","Ari J. Firestone,Joshua S. Weinger,Maria Maldonado,Kari Barlan,Lance D. Langston,Michael O’Donnell,Vladimir I. Gelfand,Tarun M. Kapoor,James K. Chen",Letter,18 March 2012
484,Chemical sciences March 2012,10.1038/nature10916,Nature,"Visualizing molecular juggling within a B,12,-dependent methyltransferase complex",", 265–269 (","Yan Kung,Nozomi Ando,Tzanko I. Doukov,Leah C. Blasiak,Güneş Bender,Javier Seravalli,Stephen W. Ragsdale,Catherine L. Drennan",Letter,14 March 2012
483,Chemical sciences March 2012,10.1038/483278a,Nature,Organic chemistry: Catalysis in tight spaces,", 278–279 (","Noah Z. Burns,Eric N. Jacobsen",News and Views,14 March 2012
483,Chemical sciences March 2012,10.1038/483285a,Nature,Biochemistry: Favouring the unfavoured,", 285–286 (",David E. Cane,News and Views,14 March 2012
483,Chemical sciences March 2012,10.1038/483286a,Nature,Gene expression: Transcription initiation unwrapped,", 286–287 (",Stephen Buratowski,News and Views,14 March 2012
483,Chemical sciences March 2012,10.1038/nature10932,Nature,Asymmetric spiroacetalization catalysed by confined Brønsted acids,", 315–319 (","Ilija Čorić,Benjamin List",Letter,14 March 2012
483,Chemical sciences March 2012,10.1038/nature10892,Nature,Suppression of the antiviral response by an influenza histone mimic,", 428–433 (","Ivan Marazzi,Jessica S. Y. Ho,Jaehoon Kim,Balaji Manicassamy,Scott Dewell,Randy A. Albrecht,Chris W. Seibert,Uwe Schaefer,Kate L. Jeffrey,Rab K. Prinjha,Kevin Lee,Adolfo García-Sastre,Robert G. Roeder,Alexander Tarakhovsky",Article,14 March 2012
483,Chemical sciences March 2012,10.1038/nature10895,Nature,Intrinsic coupling of lagging-strand synthesis to chromatin assembly,", 434–438 (","Duncan J. Smith,Iestyn Whitehouse",Article,14 March 2012
